artist,track,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Flacvih,Traffic,0.628,0.165,3,-13.384,0,0.224,0.804,0.444,0.0921,0.275,78.004,audio_features,1ybjd4o9UmqwbeO9Pi9o6K,spotify:track:1ybjd4o9UmqwbeO9Pi9o6K,https://api.spotify.com/v1/tracks/1ybjd4o9UmqwbeO9Pi9o6K,https://api.spotify.com/v1/audio-analysis/1ybjd4o9UmqwbeO9Pi9o6K,125002,4
lov lofi,Cerrado,0.462,0.11,4,-19.937,0,0.0306,0.846,0.924,0.115,0.0593,131.972,audio_features,04IbAd6nqfkWkuPlqE87oF,spotify:track:04IbAd6nqfkWkuPlqE87oF,https://api.spotify.com/v1/tracks/04IbAd6nqfkWkuPlqE87oF,https://api.spotify.com/v1/audio-analysis/04IbAd6nqfkWkuPlqE87oF,116364,4
nytø,Coziness,0.52,0.082,7,-27.235,1,0.029,0.969,0.888,0.0915,0.0556,58.008,audio_features,0VgqSvf2tnLJ2jv5OWc00Y,spotify:track:0VgqSvf2tnLJ2jv5OWc00Y,https://api.spotify.com/v1/tracks/0VgqSvf2tnLJ2jv5OWc00Y,https://api.spotify.com/v1/audio-analysis/0VgqSvf2tnLJ2jv5OWc00Y,135517,4
Tosama Beats,Peaceful sunrise,0.611,0.275,0,-14.235,1,0.0311,0.886,0.925,0.0795,0.079,91.197,audio_features,5i8tx4ImAml95bQfgLvYwq,spotify:track:5i8tx4ImAml95bQfgLvYwq,https://api.spotify.com/v1/tracks/5i8tx4ImAml95bQfgLvYwq,https://api.spotify.com/v1/audio-analysis/5i8tx4ImAml95bQfgLvYwq,128225,4
Tosama Beats,It's 4 A.M and I can't sleep,0.5,0.223,11,-14.623,0,0.028,0.954,0.887,0.108,0.0962,103.387,audio_features,02WOefpZt0znv3u0sxrhIb,spotify:track:02WOefpZt0znv3u0sxrhIb,https://api.spotify.com/v1/tracks/02WOefpZt0znv3u0sxrhIb,https://api.spotify.com/v1/audio-analysis/02WOefpZt0znv3u0sxrhIb,135302,4
créature sonore,Tears From The Sky,0.466,0.171,2,-20.501,0,0.026,0.973,0.869,0.132,0.174,88.069,audio_features,6HZp5iaCo4OOzIN2Nv8Pds,spotify:track:6HZp5iaCo4OOzIN2Nv8Pds,https://api.spotify.com/v1/tracks/6HZp5iaCo4OOzIN2Nv8Pds,https://api.spotify.com/v1/audio-analysis/6HZp5iaCo4OOzIN2Nv8Pds,93362,4
Tosama Beats,Eternal,0.561,0.362,6,-13.741,0,0.0333,0.341,0.902,0.124,0.0984,120.082,audio_features,40agdcPHMOCONHRXghgeHw,spotify:track:40agdcPHMOCONHRXghgeHw,https://api.spotify.com/v1/tracks/40agdcPHMOCONHRXghgeHw,https://api.spotify.com/v1/audio-analysis/40agdcPHMOCONHRXghgeHw,166000,4
mono._,In my Head,0.533,0.0418,7,-26.771,1,0.0327,0.975,0.91,0.07,0.0995,120.005,audio_features,5Mz03KeMRumg3olWrDeKpW,spotify:track:5Mz03KeMRumg3olWrDeKpW,https://api.spotify.com/v1/tracks/5Mz03KeMRumg3olWrDeKpW,https://api.spotify.com/v1/audio-analysis/5Mz03KeMRumg3olWrDeKpW,113115,4
créature sonore,cold earth,0.632,0.0443,2,-18.535,0,0.0322,0.963,0.917,0.0807,0.219,67.029,audio_features,2beJSTsmhZMSf3pLyqTmk8,spotify:track:2beJSTsmhZMSf3pLyqTmk8,https://api.spotify.com/v1/tracks/2beJSTsmhZMSf3pLyqTmk8,https://api.spotify.com/v1/audio-analysis/2beJSTsmhZMSf3pLyqTmk8,101420,4
Fedeflaviano,Cry of Shadows,0.627,0.217,1,-10.691,1,0.0318,0.775,0.907,0.0734,0.11,80.024,audio_features,57YByUHzRForHQYkz5TsZ3,spotify:track:57YByUHzRForHQYkz5TsZ3,https://api.spotify.com/v1/tracks/57YByUHzRForHQYkz5TsZ3,https://api.spotify.com/v1/audio-analysis/57YByUHzRForHQYkz5TsZ3,95616,4
LoFiPøwder,Sleepy Biosphere,0.644,0.122,7,-15.513,1,0.0338,0.69,0.747,0.182,0.246,105.98,audio_features,2NMyAAZReNfkwiEaODq7e0,spotify:track:2NMyAAZReNfkwiEaODq7e0,https://api.spotify.com/v1/tracks/2NMyAAZReNfkwiEaODq7e0,https://api.spotify.com/v1/audio-analysis/2NMyAAZReNfkwiEaODq7e0,226325,4
nytø,Fairy Lullaby,0.727,0.155,3,-22.87,1,0.058,0.957,0.941,0.0965,0.0806,138.168,audio_features,4vSqeic6hVuWWP2anXOv6D,spotify:track:4vSqeic6hVuWWP2anXOv6D,https://api.spotify.com/v1/tracks/4vSqeic6hVuWWP2anXOv6D,https://api.spotify.com/v1/audio-analysis/4vSqeic6hVuWWP2anXOv6D,143043,4
LoFiPøwder,Everlasting Rain,0.466,0.152,1,-19.564,1,0.028,0.762,0.873,0.186,0.105,74.954,audio_features,02aKAuIz2YhRvxEwSEHD92,spotify:track:02aKAuIz2YhRvxEwSEHD92,https://api.spotify.com/v1/tracks/02aKAuIz2YhRvxEwSEHD92,https://api.spotify.com/v1/audio-analysis/02aKAuIz2YhRvxEwSEHD92,204696,4
Fedeflaviano,Whispers,0.673,0.419,10,-10.746,0,0.0373,0.887,0.947,0.11,0.116,139.999,audio_features,2BTwjrWSEGs12ePScqR3Qn,spotify:track:2BTwjrWSEGs12ePScqR3Qn,https://api.spotify.com/v1/tracks/2BTwjrWSEGs12ePScqR3Qn,https://api.spotify.com/v1/audio-analysis/2BTwjrWSEGs12ePScqR3Qn,143250,4
Tosama Beats,Distance,0.609,0.322,2,-12.501,1,0.0657,0.816,0.909,0.0775,0.0391,109.98,audio_features,3hF0iieY9YkJihDTuSNk0b,spotify:track:3hF0iieY9YkJihDTuSNk0b,https://api.spotify.com/v1/tracks/3hF0iieY9YkJihDTuSNk0b,https://api.spotify.com/v1/audio-analysis/3hF0iieY9YkJihDTuSNk0b,191947,4
créature sonore,stardust,0.503,0.0691,7,-25.531,0,0.0296,0.993,0.951,0.0738,0.153,130.296,audio_features,7roqnrGOoTG9nd2pkhAIQE,spotify:track:7roqnrGOoTG9nd2pkhAIQE,https://api.spotify.com/v1/tracks/7roqnrGOoTG9nd2pkhAIQE,https://api.spotify.com/v1/audio-analysis/7roqnrGOoTG9nd2pkhAIQE,144000,4
Fedeflaviano,Echos,0.458,0.249,6,-16.337,1,0.0337,0.923,0.949,0.109,0.227,80.024,audio_features,6epLIR02dx20z8m7tcX8Ix,spotify:track:6epLIR02dx20z8m7tcX8Ix,https://api.spotify.com/v1/tracks/6epLIR02dx20z8m7tcX8Ix,https://api.spotify.com/v1/audio-analysis/6epLIR02dx20z8m7tcX8Ix,125896,4
créature sonore,lettre à la lune,0.511,0.0582,4,-22.401,1,0.0498,0.972,0.857,0.0935,0.263,100.018,audio_features,55WL8Nhdx7le1SuwArHsuR,spotify:track:55WL8Nhdx7le1SuwArHsuR,https://api.spotify.com/v1/tracks/55WL8Nhdx7le1SuwArHsuR,https://api.spotify.com/v1/audio-analysis/55WL8Nhdx7le1SuwArHsuR,99200,4
créature sonore,another realm,0.452,0.0404,7,-22.374,0,0.0299,0.985,0.921,0.0821,0.133,73.324,audio_features,592X7A2teycu7opYG6fdJB,spotify:track:592X7A2teycu7opYG6fdJB,https://api.spotify.com/v1/tracks/592X7A2teycu7opYG6fdJB,https://api.spotify.com/v1/audio-analysis/592X7A2teycu7opYG6fdJB,87318,5
créature sonore,drowsiness,0.35,0.09,6,-24.312,1,0.0286,0.727,0.867,0.0935,0.162,82.104,audio_features,72Vlgo8CVa2uIGQRB5cRdb,spotify:track:72Vlgo8CVa2uIGQRB5cRdb,https://api.spotify.com/v1/tracks/72Vlgo8CVa2uIGQRB5cRdb,https://api.spotify.com/v1/audio-analysis/72Vlgo8CVa2uIGQRB5cRdb,96000,1
créature sonore,nocturnal loneliness,0.51,0.0983,2,-25.688,0,0.0356,0.951,0.83,0.127,0.0617,120.054,audio_features,7MzafKWU6n9eknu8tJJOf1,spotify:track:7MzafKWU6n9eknu8tJJOf1,https://api.spotify.com/v1/tracks/7MzafKWU6n9eknu8tJJOf1,https://api.spotify.com/v1/audio-analysis/7MzafKWU6n9eknu8tJJOf1,128267,3
créature sonore,the time has come again for stars,0.488,0.108,9,-24.725,0,0.0316,0.992,0.957,0.0826,0.395,100.068,audio_features,32xRa326skAUOycBbzPLER,spotify:track:32xRa326skAUOycBbzPLER,https://api.spotify.com/v1/tracks/32xRa326skAUOycBbzPLER,https://api.spotify.com/v1/audio-analysis/32xRa326skAUOycBbzPLER,105600,4
LoFiPøwder,Love Teardrops,0.541,0.24,7,-17.631,1,0.0274,0.84,0.797,0.0851,0.0725,106.068,audio_features,5EIvIfgyClnC7LNVBMJ9TV,spotify:track:5EIvIfgyClnC7LNVBMJ9TV,https://api.spotify.com/v1/tracks/5EIvIfgyClnC7LNVBMJ9TV,https://api.spotify.com/v1/audio-analysis/5EIvIfgyClnC7LNVBMJ9TV,173871,4
nytø,Healing Rest,0.309,0.0876,2,-25.637,1,0.0352,0.947,0.924,0.122,0.0689,64.949,audio_features,5oTU9SNUNMnmkCRwLK7JxD,spotify:track:5oTU9SNUNMnmkCRwLK7JxD,https://api.spotify.com/v1/tracks/5oTU9SNUNMnmkCRwLK7JxD,https://api.spotify.com/v1/audio-analysis/5oTU9SNUNMnmkCRwLK7JxD,165115,4
Tosama Beats,Dreaming backwards,0.548,0.42,2,-11.216,1,0.0341,0.234,0.91,0.129,0.0392,127.446,audio_features,4epQU3jkMsqLULLPBG93wm,spotify:track:4epQU3jkMsqLULLPBG93wm,https://api.spotify.com/v1/tracks/4epQU3jkMsqLULLPBG93wm,https://api.spotify.com/v1/audio-analysis/4epQU3jkMsqLULLPBG93wm,139377,4
Chillhop World,Oshovia,0.764,0.268,10,-18.94,1,0.0369,0.884,0.874,0.376,0.246,120.022,audio_features,467EATqAjerv3JPAt1ZGWq,spotify:track:467EATqAjerv3JPAt1ZGWq,https://api.spotify.com/v1/tracks/467EATqAjerv3JPAt1ZGWq,https://api.spotify.com/v1/audio-analysis/467EATqAjerv3JPAt1ZGWq,106503,4
LoFiPøwder,Waterdreams Lullaby,0.639,0.136,5,-16.381,1,0.0382,0.901,0.876,0.107,0.189,104.018,audio_features,1Qb45mZerLKr7Ufcp8VaB0,spotify:track:1Qb45mZerLKr7Ufcp8VaB0,https://api.spotify.com/v1/tracks/1Qb45mZerLKr7Ufcp8VaB0,https://api.spotify.com/v1/audio-analysis/1Qb45mZerLKr7Ufcp8VaB0,175334,4
Zadbeatz,Beyond The Mist,0.515,0.133,2,-22.539,0,0.0286,0.966,0.898,0.108,0.122,79.986,audio_features,00W5QW8UeJt6fo2JcsKByX,spotify:track:00W5QW8UeJt6fo2JcsKByX,https://api.spotify.com/v1/tracks/00W5QW8UeJt6fo2JcsKByX,https://api.spotify.com/v1/audio-analysis/00W5QW8UeJt6fo2JcsKByX,114016,4
Chae,embrace,0.51,0.0314,10,-26.519,1,0.0313,0.964,0.911,0.151,0.165,61.357,audio_features,35MjB7QYa8HeQuctHfJWV2,spotify:track:35MjB7QYa8HeQuctHfJWV2,https://api.spotify.com/v1/tracks/35MjB7QYa8HeQuctHfJWV2,https://api.spotify.com/v1/audio-analysis/35MjB7QYa8HeQuctHfJWV2,160000,4
Zadbeatz,Beyond Twelve,0.548,0.0589,2,-21.038,0,0.0329,0.881,0.885,0.108,0.281,129.911,audio_features,4uNqNhbHevD1V5Hhwot5rE,spotify:track:4uNqNhbHevD1V5Hhwot5rE,https://api.spotify.com/v1/tracks/4uNqNhbHevD1V5Hhwot5rE,https://api.spotify.com/v1/audio-analysis/4uNqNhbHevD1V5Hhwot5rE,123599,4
Chae,hold me,0.592,0.0136,7,-25.879,1,0.0406,0.958,0.949,0.23,0.325,115.916,audio_features,44ieNWols5uuEPJyo7LQB0,spotify:track:44ieNWols5uuEPJyo7LQB0,https://api.spotify.com/v1/tracks/44ieNWols5uuEPJyo7LQB0,https://api.spotify.com/v1/audio-analysis/44ieNWols5uuEPJyo7LQB0,169597,4
Chae,warmth,0.632,0.191,1,-15.092,1,0.0287,0.953,0.967,0.118,0.227,80.206,audio_features,5zStB1msW7jruNI0ewhW65,spotify:track:5zStB1msW7jruNI0ewhW65,https://api.spotify.com/v1/tracks/5zStB1msW7jruNI0ewhW65,https://api.spotify.com/v1/audio-analysis/5zStB1msW7jruNI0ewhW65,148799,4
créature sonore,soothing moonview,0.412,0.0735,1,-24.138,0,0.0312,0.99,0.807,0.118,0.174,80.012,audio_features,01gNHeDM9a2lfMZhTVq9vH,spotify:track:01gNHeDM9a2lfMZhTVq9vH,https://api.spotify.com/v1/tracks/01gNHeDM9a2lfMZhTVq9vH,https://api.spotify.com/v1/audio-analysis/01gNHeDM9a2lfMZhTVq9vH,128576,4
Zadbeatz,Adrift,0.762,0.0867,0,-21.488,1,0.0699,0.937,0.928,0.121,0.0496,119.973,audio_features,39nh9si85HSngXLN3H7tLZ,spotify:track:39nh9si85HSngXLN3H7tLZ,https://api.spotify.com/v1/tracks/39nh9si85HSngXLN3H7tLZ,https://api.spotify.com/v1/audio-analysis/39nh9si85HSngXLN3H7tLZ,132063,4
Chae,reminisce,0.661,0.0404,9,-20.999,1,0.0344,0.945,0.923,0.0989,0.082,115.856,audio_features,60ZlQYP4SHXctVYoFCg0Um,spotify:track:60ZlQYP4SHXctVYoFCg0Um,https://api.spotify.com/v1/tracks/60ZlQYP4SHXctVYoFCg0Um,https://api.spotify.com/v1/audio-analysis/60ZlQYP4SHXctVYoFCg0Um,204799,4
créature sonore,nocturnal loneliness,0.51,0.0983,2,-25.688,0,0.0356,0.951,0.83,0.127,0.0617,120.054,audio_features,7MzafKWU6n9eknu8tJJOf1,spotify:track:7MzafKWU6n9eknu8tJJOf1,https://api.spotify.com/v1/tracks/7MzafKWU6n9eknu8tJJOf1,https://api.spotify.com/v1/audio-analysis/7MzafKWU6n9eknu8tJJOf1,128267,3
prins,blue mood,0.62,0.295,2,-9.378,0,0.0251,0.931,0.942,0.0897,0.501,80.013,audio_features,0LxNpVryZZe2YKAHrX0Yxr,spotify:track:0LxNpVryZZe2YKAHrX0Yxr,https://api.spotify.com/v1/tracks/0LxNpVryZZe2YKAHrX0Yxr,https://api.spotify.com/v1/audio-analysis/0LxNpVryZZe2YKAHrX0Yxr,102000,4
créature sonore,lettre à la lune,0.511,0.0582,4,-22.401,1,0.0498,0.972,0.857,0.0935,0.263,100.018,audio_features,55WL8Nhdx7le1SuwArHsuR,spotify:track:55WL8Nhdx7le1SuwArHsuR,https://api.spotify.com/v1/tracks/55WL8Nhdx7le1SuwArHsuR,https://api.spotify.com/v1/audio-analysis/55WL8Nhdx7le1SuwArHsuR,99200,4
Julián Aponte,New beginning,0.733,0.246,5,-13.572,1,0.0327,0.985,0.815,0.115,0.132,110.133,audio_features,4tQcW6fkCOKwwknJ8hEZnm,spotify:track:4tQcW6fkCOKwwknJ8hEZnm,https://api.spotify.com/v1/tracks/4tQcW6fkCOKwwknJ8hEZnm,https://api.spotify.com/v1/audio-analysis/4tQcW6fkCOKwwknJ8hEZnm,122182,4
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
